Polymer,Mw,Solvent,\eta_0 [Pa s],K [S/m],\gamma [N/m],rho [Kg/m^3],NFES Type,C_{polymer} [wt\%],D_{nozzle} [m],Q [m^3/s],Substrate,L [m],\Phi_0 [V],v_{stage} [m/s],D_{fiber} [m],FiberGap [m],FiberMorphology,FiberStructure,Reference,\Pi_1,R_{jet},Oh
POSS-PCL-PCU,2000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00075,1.6667999999999998e-11,,0.0005,9000.0,0.01,6.9045e-05,0.00047999999999999996,meander,mesh,Gupta2007,9.238564875491482e-05,7.719465675323648e-06,0.11562252640813986
PDO,,CF/DMF,,,,,xy stage,18.0,0.00084,2.5445999999999998e-11,Al,0.0018,1200.0,0.03,2.5155999999999998e-05,,straight,mesh,E.King2019,,2.964663031254798e-06,
PCL,80000.0,CF/DMF,,,,,xy stage,,0.0009119999999999999,,,0.005,3000.0,0.05,0.00010829999999999999,0.001,straight,mesh,He2018,,,
PCL,80000.0,CF/DMF,,,,,xy stage,,0.0009119999999999999,,,0.005,3000.0,0.05,0.0001268,0.001,straight,mesh,He2018,,,
PCL,80000.0,CF/DMF,,,,,xy stage,,0.0009119999999999999,,,0.005,3000.0,0.05,0.0001505,0.001,straight,mesh,He2018,,,
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.2,23700.36147,,1.6688099999999997e-06,,curved,randomly distributed,Husain2016,4.004141818455003e-09,1.8657863007657117e-07,0.743712575216676
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.2,20741.56131,,1.7109e-06,,curved,randomly distributed,Husain2016,3.06677843334649e-09,1.9128443513521952e-07,0.7345075402741981
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.2,15000.0,,1.77049e-06,,curved,randomly distributed,Husain2016,1.6039175131061598e-09,1.9794679967418013e-07,0.7220409560605217
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.2,15769.23769,,1.80525e-06,,curved,randomly distributed,Husain2016,1.7726414898915817e-09,2.0183308581907477e-07,0.715055736048271
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.15,23812.25385,,1.94621e-06,,curved,randomly distributed,Husain2016,7.1858474287316876e-09,2.1759289292449328e-07,0.6886740550864168
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.15,15210.78663,,1.9494e-06,,curved,randomly distributed,Husain2016,2.932110499831402e-09,1.9494e-07,0.7275881111637789
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.15,20222.66329,,2.01377e-06,,curved,randomly distributed,Husain2016,5.1826715479548e-09,2.0137700000000002e-07,0.7158650199634589
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.15,20915.81995,,2.14291e-06,,curved,randomly distributed,Husain2016,5.544045346124318e-09,2.395846214832037e-07,0.6563063495108336
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.15,25289.84823,,2.41002e-06,,curved,randomly distributed,Husain2016,8.105306284371222e-09,2.41002e-07,0.6543735724416636
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,20.0,0.00109,8.333999999999999e-10,,0.15,16068.228819999998,,2.5465e-06,,curved,randomly distributed,Husain2016,3.271997776943168e-09,2.8470735523516075e-07,0.602055781716213
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.2,25332.23016,,2.81426e-06,,curved,randomly distributed,Husain2016,4.5745287542278474e-09,2.81426e-07,0.605555518045912
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.2,20327.0367,,3.0092900000000003e-06,,curved,randomly distributed,Husain2016,2.9454228651539038e-09,3.0092900000000006e-07,0.5856040261649147
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.2,15000.0,,3.2341700000000003e-06,,curved,randomly distributed,Husain2016,1.6039175131061598e-09,3.2341700000000004e-07,0.5648779895045589
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,25.0,0.00109,8.333999999999999e-10,,0.2,15349.318619999998,,3.27073e-06,,curved,randomly distributed,Husain2016,1.6794911273019906e-09,3.27073e-07,0.561712033339995
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,2.0,0.00109,8.333999999999999e-10,,0.2,15000.0,,4.363769999999999e-06,,curved,randomly distributed,Husain2016,1.6039175131061598e-09,1.54282567926921e-06,0.25862925304835205
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,4.0,0.00109,8.333999999999999e-10,,0.2,15000.0,,4.56482e-06,,curved,randomly distributed,Husain2016,1.6039175131061598e-09,1.141205e-06,0.30071441164310586
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,10.0,0.00109,8.333999999999999e-10,,0.2,15000.0,,5.74416e-06,,curved,randomly distributed,Husain2016,1.6039175131061598e-09,9.082314422216399e-07,0.3370837436467005
PLGA,33000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,15.0,0.00109,8.333999999999999e-10,,0.2,15000.0,,8.94519e-06,,curved,randomly distributed,Husain2016,1.6039175131061598e-09,1.154819063288704e-06,0.29893660826064655
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,1.07e-06,,straight,single,Chang2010,,1.2610070931160098e-07,
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,1.46e-06,,straight,single,Chang2010,,1.7206265008872657e-07,
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,1.81e-06,,straight,single,Chang2010,,2.1331054565794183e-07,
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,2.16e-06,,straight,single,Chang2010,,2.545584412271571e-07,
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,6.13e-06,,straight,aligned,Chang2011,,7.22427428112256e-07,
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,7.66e-06,,straight,aligned,Chang2011,,9.027396573148257e-07,
PVDF,534000.0,CF/DMF,,,,,xy stage,18.0,,,,0.00035,,,9.19e-06,,straight,aligned,Chang2011,,1.0830518865173953e-06,
PU,,CF/DMF,,,,,xy stage,10.0,,,acrylic,,2000.0,0.1,9.3207e-06,5.22e-05,straight,aligned,Choi2017,,1.4737320693565707e-06,
PLGA,,CF/DMF,,,,,PYES,,,,PTFE,,,,3.0469999999999997e-07,,straight,aligned,Coppola2014,,,
PLGA,54000.0,CF/DMF,,,,,PYES,25.0,,,Si,0.001,,,1e-05,,straight,aligned,Coppola2020,,1.0000000000000002e-06,
PLGA,54000.0,CF/DMF,,,,,PYES,25.0,,,Si,0.001,,,2.9999999999999997e-05,,straight,aligned,Coppola2020,,3e-06,
PAN,,CF/DMF,,,,,rotating drum,9.0,,,Si,0.00185,35.0,,1.3049799999999998e-07,,straight,aligned,Deng2020,,2.1749666666666664e-08,
PAN,,CF/DMF,,,,,rotating drum,9.0,,,Si,0.00185,100.0,,1.78092e-07,,straight,aligned,Deng2020,,2.9682e-08,
PAN,,CF/DMF,,,,,rotating drum,9.0,,,Si,0.00185,300.0,,2.4812200000000003e-07,,straight,aligned,Deng2020,,4.135366666666667e-08,
PAN,,CF/DMF,,,,,rotating drum,9.0,,,Si,0.00185,500.0,,3.49134e-07,,straight,aligned,Deng2020,,5.8189e-08,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.0022,1600.0,0.06,1.413e-06,,straight,mesh,Fattahi2017,,1.5797820261036014e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1400.0,0.06,1.424e-06,,straight,mesh,Fattahi2017,,1.5920803999798503e-07,
PMMA,,CF/DMF,,,,,xy stage,16.0,,1.389e-11,,0.002,1600.0,0.06,1.462e-06,,straight,mesh,Fattahi2017,,1.8275e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.0024,1600.0,0.06,1.487e-06,,straight,mesh,Fattahi2017,,1.6625165412710935e-07,
PMMA,,CF/DMF,,,,,xy stage,18.0,,1.389e-11,,0.002,1600.0,0.06,1.5830000000000001e-06,,straight,mesh,Fattahi2017,,1.865583391030508e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1800.0,0.06,1.7319999999999999e-06,,straight,mesh,Fattahi2017,,1.9364348685148177e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1200.0,0.06,1.76e-06,,straight,mesh,Fattahi2017,,1.967739820199815e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1600.0,0.06,1.8180000000000002e-06,,straight,mesh,Fattahi2017,,2.032585791547309e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1600.0,0.06,1.8219999999999999e-06,,straight,mesh,Fattahi2017,,2.0370579275023082e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1600.0,0.06,1.839e-06,,straight,mesh,Fattahi2017,,2.0560645053110566e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,1600.0,0.06,1.844e-06,,straight,mesh,Fattahi2017,,2.061654675254806e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.0018,1600.0,0.06,2.5910000000000003e-06,,straight,mesh,Fattahi2017,,2.896826064850978e-07,
PMMA,,CF/DMF,,,,,xy stage,22.0,,1.389e-11,,0.002,1600.0,0.06,2.6889999999999996e-06,,straight,mesh,Fattahi2017,,2.866483631401182e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,2000.0,0.06,2.798e-06,,straight,mesh,Fattahi2017,,3.128259100522206e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,2200.0,0.06,3.12e-06,,straight,mesh,Fattahi2017,,3.488266044899672e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,2.778e-11,,0.002,1600.0,0.06,3.1869999999999997e-06,,straight,mesh,Fattahi2017,,3.5631743221459146e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.0016,1600.0,0.06,3.795e-06,,straight,mesh,Fattahi2017,,4.242938987305851e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,4.167e-11,,0.002,1600.0,0.06,3.9569999999999996e-06,,straight,mesh,Fattahi2017,,4.424060493483333e-07,
PMMA,,CF/DMF,,,,,xy stage,24.0,,1.389e-11,,0.002,1600.0,0.06,4.68e-06,,straight,mesh,Fattahi2017,,4.776504998427198e-07,
PMMA,,CF/DMF,,,,,xy stage,20.0,,1.389e-11,,0.002,2400.0,0.06,5.642999999999999e-06,,straight,mesh,Fattahi2017,,6.309065798515655e-07,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.02,4.27e-06,,straight,aligned,Flores2017,,3.019345955666558e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.06,4.35e-06,,straight,aligned,Flores2017,,3.0759144981614817e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.04,4.35e-06,,straight,aligned,Flores2017,,3.0759144981614817e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.02,4.38e-06,,straight,aligned,Flores2017,,3.0971277015970786e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.04,4.48e-06,,straight,aligned,Flores2017,,3.1678383797157335e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.04,4.89e-06,,straight,aligned,Flores2017,,3.4577521600022174e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.04,4.89e-06,,straight,aligned,Flores2017,,3.4577521600022174e-06,
PEO/SU8,4000000.0,CF/DMF,,,,,xy stage,0.5,,,,,,0.06,4.98e-06,,straight,aligned,Flores2017,,3.521391770309007e-06,
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,4.311e-07,,meander,randomly distributed,Fuh2013,7.299606815203146e-07,9.639689051001593e-08,1.0346764453941666
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,7.203100000000001e-07,0.0001,curved,aligned,Fuh2013,7.299606815203146e-07,1.6106621248728736e-07,0.8004493416948997
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,7.2226e-07,0.0001,straight,aligned,Fuh2013,7.299606815203146e-07,1.615022457428998e-07,0.7993680612853196
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,7.271800000000001e-07,2e-05,straight,aligned,Fuh2013,7.299606815203146e-07,1.6260239118782972e-07,0.7966592644183627
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,7.271800000000001e-07,4e-05,straight,aligned,Fuh2013,7.299606815203146e-07,1.6260239118782972e-07,0.7966592644183627
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,7.271800000000001e-07,0.0001,straight,aligned,Fuh2013,7.299606815203146e-07,1.6260239118782972e-07,0.7966592644183627
PEO/Chitosan,900000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.0,,,PPy,0.0005,800.0,0.2,7.384600000000001e-07,0.0001,straight,mesh,Fuh2013,7.299606815203146e-07,1.651246758664495e-07,0.7905513522140116
PVDF,534000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,,16.0,,,,0.0012,1440.0,,9.070000000000001e-07,,straight,aligned,Fuh2015,4.106028833551771e-07,1.1337500000000001e-07,0.9540638156733784
PVDF,534000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,,16.0,,,,0.0012,1440.0,,2.9089999999999996e-06,,straight,aligned,Fuh2015,4.106028833551771e-07,3.6362499999999995e-07,0.5327325190447546
PEO,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,6.0,,,,0.005,900.0,0.4,2.12e-07,5e-06,straight,aligned,Huang2015,9.238564875491482e-09,4.3274318789169476e-08,1.5442618936169767
PEO,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,6.0,,,,0.005,900.0,0.2,2.87e-07,,straight,aligned,Huang2015,9.238564875491482e-09,5.858362968156435e-08,1.3272353398236323
PEO,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,6.0,,,,0.005,900.0,0.1,3.1e-07,,meander,aligned,Huang2015,9.238564875491482e-09,6.327848502189877e-08,1.2770504028859073
PEO,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,6.0,,,,0.005,900.0,0.05,3.5200000000000003e-07,,coil,aligned,Huang2015,9.238564875491482e-09,7.18516991216399e-08,1.1984434705830034
PEO,300000.0,CF/DMF,,,,,xy stage,,,2.0001999999999997e-11,,0.0075,,0.4,,,straight,single,Huang2015,,,
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.012519879,2000.0,,8.8787e-08,,straight,aligned,Kameoka2003,7.276444661270719e-09,1.4038457330668495e-08,2.7112925564207435
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.0085,2000.0,1.288072322,1.01407e-07,,straight,aligned,Kameoka2003,1.5786346918691926e-08,1.6033854534234744e-08,2.5369803610190593
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.0085,2000.0,0.11058738900000001,1.0417199999999999e-07,,straight,aligned,Kameoka2003,1.5786346918691926e-08,1.647103942075302e-08,2.5030848497990923
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.010033744,2000.0,,1.05997e-07,,straight,aligned,Kameoka2003,1.1329049162693679e-08,1.6759597257243386e-08,2.481442898256774
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.011028498999999999,2000.0,,1.1029999999999999e-07,,straight,aligned,Kameoka2003,9.377491468566738e-09,1.743996129582861e-08,2.432558630054119
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.0085,2000.0,0.44706305700000004,1.1196099999999999e-07,,straight,aligned,Kameoka2003,1.5786346918691926e-08,1.7702588455505597e-08,2.414447065561883
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.0085,2000.0,1.7096024109999999,1.17279e-07,,straight,aligned,Kameoka2003,1.5786346918691926e-08,1.854343808534437e-08,2.3590706402261374
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.0085,2000.0,0.8723081770000001,1.2287200000000002e-07,,straight,aligned,Kameoka2003,1.5786346918691926e-08,1.9427769033010458e-08,2.304754168054776
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.008546541,2000.0,,1.50978e-07,,straight,aligned,Kameoka2003,1.5614882954738894e-08,2.3871717828845078e-08,2.0791902921365413
PEO,100000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,rotating drum,10.0,,,Si,0.007562961,2000.0,,2.0065200000000002e-07,,straight,aligned,Kameoka2003,1.9940487529030853e-08,3.172586685340529e-08,1.8035547320394616
PEO,900000.0,CF/DMF,,,,,xy stage,5.0,,,,,4500.0,,1.5e-07,,coil,randomly distributed,Kameoka2003a,,3.3541019662496846e-08,
PEO,900000.0,CF/DMF,,,,,xy stage,10.0,,,,,4500.0,,2.5e-07,,coil,randomly distributed,Kameoka2003a,,3.952847075210474e-08,
PEO,900000.0,CF/DMF,,,,,xy stage,20.0,,,,,4500.0,,4e-07,,coil,randomly distributed,Kameoka2003a,,4.472135954999579e-08,
PEO,900000.0,CF/DMF,,,,,xy stage,30.0,,,,,4500.0,,1.15e-06,,coil,randomly distributed,Kameoka2003a,,1.0498015685515683e-07,
PVDF,534000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,12.0,,2.2223999999999997e-11,Si,0.005,1200.0,0.03,4.22588e-05,0.00026314,curved,mesh,Lei2015,1.642411533420708e-08,6.099532388907639e-06,0.13007319381167748
PVDF,534000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,12.0,,2.2223999999999997e-11,Si,0.005,1200.0,0.03,6.32622e-05,,curved,mesh,Lei2015,1.642411533420708e-08,9.131112049881986e-06,0.10631002954482165
PVDF,534000.0,CF/DMF,,,,,rotating drum,10.0,,,Cu,,,,4.5943400000000005e-05,,straight,aligned,Pan2014,,7.264289372608997e-06,
PVDF,534000.0,CF/DMF,,,,,rotating drum,12.0,,,Cu,,,,4.72642e-05,,straight,aligned,Pan2014,,6.821999648258077e-06,
PVDF,534000.0,CF/DMF,,,,,rotating drum,14.0,,,Cu,,,,3.90566e-05,,straight,aligned,Pan2014,,5.219157710438397e-06,
PVDF,534000.0,CF/DMF,,,,,rotating drum,16.0,,,Cu,,,,4.06604e-05,,straight,aligned,Pan2014,,5.08255e-06,
PVDF,534000.0,CF/DMF,,,,,rotating drum,18.0,,,Cu,,,,4.40566e-05,,straight,aligned,Pan2014,,5.192120102670542e-06,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,,0.5236,4.68688e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,,1.0472,3.614e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,,1.5708,3.53499e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,,1.0944,4.10771e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,,2.6181,4.344729999999999e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,2000.0,,5.18805e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,5000.0,,4.75085e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,6000.0,,4.44319e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,7000.0,,4.1193400000000004e-05,,straight,aligned,Pan2014,,,
PVDF,534000.0,CF/DMF,,,,,rotating drum,,,,Cu,,10000.0,,3.9736e-05,,straight,aligned,Pan2014,,,
PCL,45028.0,CF/DMF,,,,,xy stage,70.0,,,,,,0.2,7.084100000000001e-05,,straight,single,Parajuli2016,,4.23355949569289e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,60.0,,,,,,0.2,7.8672e-05,,straight,single,Parajuli2016,,5.0782557635471645e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,50.0,,,,,,0.2,8.6505e-05,,straight,single,Parajuli2016,,6.1168272106542295e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,70.0,,,,,,0.2,9.0344e-05,,straight,single,Parajuli2016,,5.399086674085323e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,45.0,,,,,,0.2,9.286799999999999e-05,,straight,single,Parajuli2016,,6.921972031148348e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,45.0,,,,,,0.2,0.00010551700000000001,,straight,single,Parajuli2016,,7.864772826061512e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,60.0,,,,,,0.2,0.000109655,,straight,single,Parajuli2016,,7.078199813806238e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,50.0,,,,,,0.2,0.000123448,,straight,single,Parajuli2016,,8.729091792391692e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,70.0,,,,,,0.2,0.000124482,,straight,single,Parajuli2016,,7.4392223873582e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,0.013999999999999999,,0.2,0.00012979700000000002,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,0.012,,0.2,0.000130858,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,60.0,,,,,,0.2,0.000131034,,straight,single,Parajuli2016,,8.458208329782378e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,50.0,,,,,,0.2,0.000132068,,straight,single,Parajuli2016,,9.338617837774495e-06,
PCL,45028.0,CF/DMF,,,,,xy stage,25.0,,,,,,0.2,0.000132309,,straight,single,Parajuli2016,,1.32309e-05,
PCL,45028.0,CF/DMF,,,,,xy stage,45.0,,,,,,0.2,0.000135862,,straight,single,Parajuli2016,,1.0126555585302547e-05,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,0.01,,0.2,0.000148181,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,0.008,,0.2,0.000156666,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,,3700.0,0.2,0.000159649,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,0.005,,0.2,0.000162323,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,,3200.0,0.2,0.000162807,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,,3800.0,0.2,0.000162807,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,,,,,,3500.0,0.2,0.00016842099999999998,,straight,single,Parajuli2016,,,
PCL,45028.0,CF/DMF,,,,,xy stage,25.0,,,,,,0.2,0.00019068900000000002,,straight,single,Parajuli2016,,1.9068900000000003e-05,
PEO/NaCl,,CF/DMF,,,,,xy stage,0.1,,,,,,,9.199999999999999e-08,,straight,aligned,Park2020,,1.4546477236774545e-07,
PEO/NaCl,,CF/DMF,,,,,xy stage,0.25,,,,,,,1.1699999999999999e-07,,straight,aligned,Park2020,,1.1699999999999999e-07,
PEO/NaCl,,CF/DMF,,,,,xy stage,0.5,,,,,,,1.6100000000000003e-07,,straight,aligned,Park2020,,1.1384419177103417e-07,
PEO/NaCl,,CF/DMF,,,,,xy stage,1.0,,,,,,,2.39e-07,,straight,aligned,Park2020,,1.195e-07,
PEO/TiO2,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,5.44,,5.555999999999999e-12,Si3N4,0.0005,1100.0,,5e-07,4e-05,straight,aligned,Ruggieri2013,1.3800819134993448e-06,1.0718661571406802e-07,0.9812186528575999
PEO,,CF/DMF,,,,,touch spinning,0.5,,8.334e-11,,,,,2.98e-07,,straight,cross aligned,Strauss2019,,2.1071782079359118e-07,
PEO/NT,,CF/DMF,,,,,touch spinning,0.5,,8.334e-11,,,,,3.2e-07,,straight,cross aligned,Strauss2019,,2.2627416997969523e-07,
PCL,,CF/DMF,,,,,touch spinning,8.0,,8.334e-11,,,,,3.2600000000000003e-07,,straight,cross aligned,Strauss2019,,5.7629202666703634e-08,
PEU,,CF/DMF,,,,,touch spinning,5.0,,8.334e-11,,,,,3.2799999999999997e-07,,straight,cross aligned,Strauss2019,,7.334302966199309e-08,
PEO,300000.0,CF/DMF,0.055999999999999994,0.00981,25.0,1215.525,xy stage,3.0,,,Si,0.0005,1000.0,0.2,3e-07,2.5e-05,meander,single,Sun2006a,1.1405635648754917e-06,8.660254037844386e-08,1.091618177968856
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.0005,598.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.001,699.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.002,902.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,Si,0.003,1204.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
PEO,300000.0,CF/DMF,,,,,xy stage,3.0,,,SiO2,0.0005,608.0,0.2,,2.5e-05,meander,single,Sun2006a,,,
